province,year_month,n_attacks,n_isis_attacks,n_isis_success,n_killed,n_wounded,n_casualties,n_attacks_with_casualties,n_suicide,n_not_suicide,n_success,n_failure,n_bombing,n_armed_assault,n_assassination,n_kidnapping,n_targ_civilian,n_targ_military,n_targ_police,n_targ_govt,n_targ_business,casualties_per_attack,killed_per_attack,n_strikes,strike_fatalities,n_turkish_strikes,province_id,time_index,log_strikes,log_turkish_strikes,log_strikes_lag1,log_strikes_lag2,log_strikes_lag3,log_strikes_lag4,log_strikes_lag5,log_strikes_lag6
Dhi Qar,2016-09-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2016-10-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2016-11-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2016-12-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2017-01-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2017-02-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2017-03-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2017-04-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2017-05-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2017-06-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2017-07-01,1,0,0.0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,6,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2017-08-01,2,0,0.0,0,0,0,2,0,2,1,1,1,1,0,0,0,0,1,0,1,0.0,0.0,0,0,0,6,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2017-09-01,2,2,2.0,90,93,183,2,2,0,2,0,2,0,0,0,0,1,0,0,1,91.5,45.0,0,0,0,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2017-10-01,2,0,0.0,0,1,1,2,0,2,2,0,2,0,0,0,1,0,0,0,0,0.5,0.0,0,0,0,6,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2017-11-01,1,0,0.0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,6,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2017-12-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2018-01-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2018-02-01,1,0,0.0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0,0,6,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2018-03-01,1,0,0.0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1.0,0.0,0,0,0,6,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2018-04-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2018-05-01,2,0,0.0,3,1,4,2,0,2,2,0,1,1,0,0,0,0,1,0,0,2.0,1.5,0,0,0,6,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2018-06-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2018-07-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2018-08-01,1,0,0.0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1.0,1.0,0,0,0,6,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2018-09-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2018-10-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2018-11-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2018-12-01,1,0,0.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,6,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2019-01-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2019-02-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2019-03-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2019-04-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2019-05-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2019-06-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2019-07-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2019-08-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2019-09-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2019-10-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2019-11-01,1,0,0.0,0,18,18,1,0,1,1,0,1,0,0,0,1,0,0,0,0,18.0,0.0,0,0,0,6,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2019-12-01,2,0,0.0,2,0,2,2,0,2,2,0,0,2,0,0,2,0,0,0,0,1.0,1.0,0,0,0,6,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2020-01-01,8,0,0.0,3,85,88,8,0,8,8,0,5,3,0,0,4,1,0,1,0,11.0,0.375,0,0,0,6,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2020-02-01,7,0,0.0,0,5,5,7,0,7,5,2,4,2,1,0,4,0,0,2,1,0.7142857142857143,0.0,0,0,0,6,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2020-03-01,1,0,0.0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,6,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2020-04-01,1,0,0.0,1,2,3,1,0,1,1,0,0,0,1,0,1,0,0,0,0,3.0,1.0,0,0,0,6,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2020-05-01,1,0,0.0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1.0,1.0,0,0,0,6,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2020-06-01,1,0,0.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0.0,0.0,0,0,0,6,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2020-07-01,1,0,0.0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,6,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2020-08-01,6,0,0.0,0,18,18,6,0,6,6,0,4,0,0,0,2,2,0,0,0,3.0,0.0,0,0,0,6,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2020-09-01,3,0,0.0,0,1,0,1,0,3,3,0,2,0,0,1,1,2,0,0,0,0.0,0.0,0,0,0,6,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2020-10-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2020-11-01,1,0,0.0,4,70,74,1,0,1,1,0,0,1,0,0,1,0,0,0,0,74.0,4.0,0,0,0,6,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhi Qar,2020-12-01,9,0,0.0,0,1,1,9,0,9,9,0,9,0,0,0,7,2,0,0,0,0.1111111111111111,0.0,0,0,0,6,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2016-01-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,8,7,0,0.0,2.1972245773362196,,,,,,
Dihok,2016-02-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,22,7,1,0.0,3.1354942159291497,0.0,,,,,
Dihok,2016-03-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,14,7,2,0.0,2.70805020110221,0.0,0.0,,,,
Dihok,2016-04-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,17,7,3,0.0,2.8903717578961645,0.0,0.0,0.0,,,
Dihok,2016-05-01,1,0,0.0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1.0,1.0,0,0,35,7,4,0.0,3.58351893845611,0.0,0.0,0.0,0.0,,
Dihok,2016-06-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,21,7,5,0.0,3.091042453358316,0.0,0.0,0.0,0.0,0.0,
Dihok,2016-07-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,9,7,6,0.0,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2016-08-01,1,0,0.0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1.0,1.0,0,0,4,7,7,0.0,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2016-09-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,13,7,8,0.0,2.6390573296152584,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2016-10-01,1,1,1.0,2,2,4,1,0,1,1,0,1,0,0,0,0,1,0,0,0,4.0,2.0,0,0,9,7,9,0.0,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2016-11-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,12,7,10,0.0,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2016-12-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,3,7,11,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2017-01-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,16,7,12,0.0,2.833213344056216,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2017-02-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,8,7,13,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2017-03-01,1,0,0.0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1.0,1.0,0,0,11,7,14,0.0,2.4849066497880004,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2017-04-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,15,7,15,0.0,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2017-05-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,14,7,16,0.0,2.70805020110221,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2017-06-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,12,7,17,0.0,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2017-07-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,16,7,18,0.0,2.833213344056216,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2017-08-01,1,0,0.0,0,2,2,1,0,1,1,0,1,0,0,0,0,1,0,0,0,2.0,0.0,0,0,7,7,19,0.0,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2017-09-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,22,7,20,0.0,3.1354942159291497,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2017-10-01,2,0,0.0,0,0,0,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,12,7,21,0.0,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2017-11-01,2,0,0.0,1,2,3,2,0,2,1,1,1,1,0,0,0,1,0,0,0,1.5,0.5,0,0,17,7,22,0.0,2.8903717578961645,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2017-12-01,1,0,0.0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1.0,0.0,0,0,12,7,23,0.0,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2018-01-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,5,7,24,0.0,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2018-02-01,1,0,0.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,11,7,25,0.0,2.4849066497880004,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2018-03-01,1,0,0.0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1.0,1.0,0,0,22,7,26,0.0,3.1354942159291497,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2018-04-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,9,7,27,0.0,2.302585092994046,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2018-05-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,7,7,28,0.0,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2018-06-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,22,7,29,0.0,3.1354942159291497,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2018-07-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,28,7,30,0.0,3.367295829986474,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2018-08-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,15,7,31,0.0,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2018-09-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,35,7,32,0.0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2018-10-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,43,7,33,0.0,3.784189633918261,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2018-11-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,37,7,34,0.0,3.6375861597263857,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2018-12-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,25,7,35,0.0,3.258096538021482,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2019-01-01,1,0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,,,0,0,32,7,36,0.0,3.4965075614664802,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2019-02-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,20,7,37,0.0,3.044522437723423,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2019-03-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,36,7,38,0.0,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2019-04-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,43,7,39,0.0,3.784189633918261,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2019-05-01,1,0,0.0,0,2,2,1,0,1,1,0,1,0,0,0,1,0,0,0,0,2.0,0.0,0,0,38,7,40,0.0,3.6635616461296463,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2019-06-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,36,7,41,0.0,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2019-07-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,48,7,42,0.0,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2019-08-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,51,7,43,0.0,3.9512437185814275,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2019-09-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,40,7,44,0.0,3.713572066704308,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2019-10-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,49,7,45,0.0,3.912023005428146,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2019-11-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,38,7,46,0.0,3.6635616461296463,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2019-12-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,14,7,47,0.0,2.70805020110221,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2020-01-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,12,7,48,0.0,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2020-02-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,25,7,49,0.0,3.258096538021482,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2020-03-01,1,0,0.0,2,2,4,1,0,1,1,0,1,0,0,0,0,1,0,0,0,4.0,2.0,0,0,21,7,50,0.0,3.091042453358316,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2020-04-01,2,0,0.0,2,3,5,2,0,2,2,0,1,0,0,0,0,2,0,0,0,2.5,1.0,0,0,26,7,51,0.0,3.295836866004329,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2020-05-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,45,7,52,0.0,3.828641396489095,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2020-06-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,93,7,53,0.0,4.543294782270004,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2020-07-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,80,7,54,0.0,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2020-08-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,92,7,55,0.0,4.532599493153256,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2020-09-01,1,0,0.0,2,1,3,1,0,1,1,0,1,0,0,0,0,1,0,0,0,3.0,2.0,0,0,62,7,56,0.0,4.143134726391533,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2020-10-01,1,0,0.0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1.0,1.0,0,0,57,7,57,0.0,4.060443010546419,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2020-11-01,3,0,0.0,1,4,5,3,0,3,2,1,1,0,0,0,0,2,1,0,0,1.6666666666666667,0.3333333333333333,0,0,33,7,58,0.0,3.5263605246161616,0.0,0.0,0.0,0.0,0.0,0.0
Dihok,2020-12-01,1,0,0.0,1,3,4,1,0,1,1,0,0,1,0,0,0,1,0,0,0,4.0,1.0,0,0,74,7,59,0.0,4.31748811353631,0.0,0.0,0.0,0.0,0.0,0.0
Diyala,2016-01-01,81,8,8.0,69,175,244,81,4,77,80,1,33,3,1,0,30,0,2,0,38,3.0123456790123457,0.8518518518518519,0,0,0,8,0,0.0,0.0,,,,,,
Diyala,2016-02-01,26,1,1.0,67,190,257,26,1,25,25,1,23,2,1,0,10,2,1,1,9,9.884615384615385,2.576923076923077,0,0,0,8,1,0.0,0.0,0.0,,,,,
Diyala,2016-03-01,34,4,3.0,44,134,178,34,0,34,31,3,30,2,2,0,12,3,3,0,8,5.235294117647059,1.2941176470588236,0,0,0,8,2,0.0,0.0,0.0,0.0,,,,
Diyala,2016-04-01,27,4,4.0,63,194,255,26,2,25,26,1,25,2,0,0,17,1,1,0,4,9.807692307692308,2.423076923076923,0,0,0,8,3,0.0,0.0,0.0,0.0,0.0,,,
Diyala,2016-05-01,32,5,5.0,62,202,264,31,2,30,32,0,27,2,0,1,13,2,0,1,10,8.516129032258064,2.0,0,0,0,8,4,0.0,0.0,0.0,0.0,0.0,0.0,,
Diyala,2016-06-01,23,6,6.0,34,83,117,22,1,22,23,0,20,3,0,0,10,2,0,1,3,5.318181818181818,1.5454545454545454,0,0,0,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Diyala,2016-07-01,32,3,3.0,53,146,199,32,9,23,22,10,28,1,3,0,14,1,2,0,2,6.21875,1.65625,0,0,0,8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diyala,2016-08-01,20,0,0.0,34,109,143,20,1,19,19,1,20,0,0,0,13,0,1,0,4,7.15,1.7,0,0,0,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diyala,2016-09-01,16,0,0.0,22,84,106,16,0,16,16,0,15,0,1,0,8,1,1,1,4,6.625,1.375,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diyala,2016-10-01,22,3,3.0,46,118,164,22,3,19,21,1,21,1,0,0,13,1,2,1,2,7.454545454545454,2.090909090909091,0,0,0,8,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diyala,2016-11-01,21,1,1.0,22,101,123,21,0,21,19,2,21,0,0,0,13,0,1,0,3,5.857142857142857,1.0476190476190477,0,0,0,8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diyala,2016-12-01,10,3,2.0,10,18,28,10,1,9,7,3,9,0,0,0,5,1,2,0,0,2.8,1.0,0,0,0,8,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diyala,2017-01-01,25,10,9.0,46,83,127,21,3,22,23,2,17,6,0,1,7,6,2,1,4,6.0476190476190474,2.1904761904761907,0,0,0,8,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diyala,2017-02-01,29,10,8.0,22,65,87,29,3,26,23,6,23,1,2,0,12,7,4,1,2,3.0,0.7586206896551724,0,0,0,8,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diyala,2017-03-01,24,7,4.0,17,48,65,23,1,23,18,6,14,3,2,1,12,5,2,1,2,2.8260869565217392,0.7391304347826086,0,0,0,8,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diyala,2017-04-01,33,19,15.0,18,34,52,31,1,32,25,8,25,3,0,1,11,7,4,0,3,1.6774193548387097,0.5806451612903226,0,0,0,8,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diyala,2017-05-01,45,23,14.0,41,55,96,44,3,42,28,17,33,2,2,0,12,16,1,1,3,2.1818181818181817,0.9318181818181818,0,0,0,8,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diyala,2017-06-01,58,26,16.0,39,62,100,53,6,52,34,24,42,5,1,5,18,13,4,2,6,1.8867924528301887,0.7358490566037735,0,0,0,8,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diyala,2017-07-01,34,20,17.0,23,50,72,31,1,33,29,5,24,4,0,3,13,8,6,1,3,2.3225806451612905,0.7419354838709677,0,0,0,8,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diyala,2017-08-01,29,10,10.0,24,32,56,28,0,29,29,0,22,3,1,2,13,5,2,1,1,2.0,0.8571428571428571,0,0,0,8,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diyala,2017-09-01,23,8,7.0,20,43,63,23,3,20,21,2,22,0,0,0,9,5,1,1,3,2.739130434782609,0.8695652173913043,0,0,0,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
